"Id","SalePrice"
2849,202490.719707381
2850,276329.414790251
2851,227544.030697761
2852,225534.114747766
2853,239131.916584282
2854,140135.004960869
2855,190874.09918605
2856,199372.095029981
2857,191428.712212344
2858,197368.993714798
2859,119458.16664402
2860,120941.92153603
2861,124803.168964088
2862,188531.164648037
2863,132231.238322301
2864,227840.250782942
2865,137661.830678856
2866,149342.373414541
2867,92596.4306843125
2868,87588.5385833951
2869,104669.37953839
2870,124741.136327127
2871,90126.3896098385
2872,46763.7845431986
2873,99377.5551908689
2874,139098.437906074
2875,116440.399929549
2876,168303.220695091
2877,138842.792162509
2878,170415.927339432
2879,136390.736714913
2880,101188.978594751
2881,155548.393825797
2882,171285.936274641
2883,199966.77876944
2884,206985.497896392
2885,180257.250955767
2886,212171.804367279
2887,90247.6358335986
2888,125200.989347095
2889,55045.7458742127
2890,75631.9256534145
2891,129446.689116964
2892,51169.3478564308
2893,87450.3694728757
2894,57648.8140840804
2895,296729.830696813
2896,286451.051183847
2897,208378.946027962
2898,153445.101053819
2899,220205.459695484
2900,151825.782948272
2901,188923.902723738
2902,177861.019253422
2903,362277.951391405
2904,375860.919134404
2905,97179.9216253711
2906,197246.592731995
2907,111055.262889696
2908,132897.875304439
2909,148077.977238836
2910,80579.1966946451
2911,79968.8684009129
2912,147346.271841974
2913,83860.8675869548
2914,75687.023678175
2915,81819.5902715599
2916,82663.6005073909
2917,167672.457161147
2918,122227.361934863
2919,222600.502796798
